Year,Date,Home Team,Away Team,Home Score,Away Score,Shootout,Tournament,City,Country,Neutral Venue,Winning Team,first_shooter,Losing Team
2010,2010-06-23,United States,Algeria,1.0,0.0,False,FIFA World Cup,Pretoria,South Africa,True,United States,,Algeria
2010,2010-06-24,Cameroon,Netherlands,1.0,2.0,False,FIFA World Cup,Cape Town,South Africa,True,Netherlands,,Cameroon
2010,2010-06-24,Denmark,Japan,1.0,3.0,False,FIFA World Cup,Rustenburg,South Africa,True,Japan,,Denmark
2010,2010-06-24,Paraguay,New Zealand,0.0,0.0,False,FIFA World Cup,Polokwane,South Africa,True,Draw,,Draw
2010,2010-06-24,Slovakia,Italy,3.0,2.0,False,FIFA World Cup,Johannesburg,South Africa,True,Slovakia,,Italy
2010,2010-06-25,Chile,Spain,1.0,2.0,False,FIFA World Cup,Pretoria,South Africa,True,Spain,,Chile
2010,2010-06-25,North Korea,Ivory Coast,0.0,3.0,False,FIFA World Cup,Nelspruit,South Africa,True,Ivory Coast,,North Korea
2010,2010-06-25,Portugal,Brazil,0.0,0.0,False,FIFA World Cup,Durban,South Africa,True,Draw,,Draw
2010,2010-06-25,Switzerland,Honduras,0.0,0.0,False,FIFA World Cup,Bloemfontein,South Africa,True,Draw,,Draw
2010,2010-06-26,Uruguay,South Korea,2.0,1.0,False,FIFA World Cup,Port Elizabeth,South Africa,True,Uruguay,,South Korea
2010,2010-06-26,United States,Ghana,1.0,2.0,False,FIFA World Cup,Rustenburg,South Africa,True,Ghana,,United States
2010,2010-06-27,Argentina,Mexico,3.0,1.0,False,FIFA World Cup,Johannesburg,South Africa,True,Argentina,,Mexico
2010,2010-06-27,Germany,England,4.0,1.0,False,FIFA World Cup,Bloemfontein,South Africa,True,Germany,,England
2010,2010-06-28,Brazil,Chile,3.0,0.0,False,FIFA World Cup,Johannesburg,South Africa,True,Brazil,,Chile
2010,2010-06-28,Netherlands,Slovakia,2.0,1.0,False,FIFA World Cup,Durban,South Africa,True,Netherlands,,Slovakia
2010,2010-06-29,Paraguay,Japan,0.0,0.0,True,FIFA World Cup,Pretoria,South Africa,True,Paraguay,Paraguay,Japan
2010,2010-06-29,Spain,Portugal,1.0,0.0,False,FIFA World Cup,Cape Town,South Africa,True,Spain,,Portugal
2010,2010-07-02,Netherlands,Brazil,2.0,1.0,False,FIFA World Cup,Port Elizabeth,South Africa,True,Netherlands,,Brazil
2010,2010-07-02,Uruguay,Ghana,1.0,1.0,True,FIFA World Cup,Johannesburg,South Africa,True,Uruguay,Uruguay,Ghana
2010,2010-07-03,Argentina,Germany,0.0,4.0,False,FIFA World Cup,Cape Town,South Africa,True,Germany,,Argentina
2010,2010-07-03,Paraguay,Spain,0.0,1.0,False,FIFA World Cup,Johannesburg,South Africa,True,Spain,,Paraguay
2010,2010-07-06,Uruguay,Netherlands,2.0,3.0,False,FIFA World Cup,Cape Town,South Africa,True,Netherlands,,Uruguay
2010,2010-07-07,Germany,Spain,0.0,1.0,False,FIFA World Cup,Durban,South Africa,True,Spain,,Germany
2010,2010-07-10,Uruguay,Germany,2.0,3.0,False,FIFA World Cup,Port Elizabeth,South Africa,True,Germany,,Uruguay
2010,2010-07-11,Netherlands,Spain,0.0,1.0,False,FIFA World Cup,Johannesburg,South Africa,True,Spain,,Netherlands
2014,2014-06-12,Brazil,Croatia,3.0,1.0,False,FIFA World Cup,São Paulo,Brazil,False,Brazil,,Croatia
2014,2014-06-13,Chile,Australia,3.0,1.0,False,FIFA World Cup,Cuiabá,Brazil,True,Chile,,Australia
2014,2014-06-13,Mexico,Cameroon,1.0,0.0,False,FIFA World Cup,Natal,Brazil,True,Mexico,,Cameroon
2014,2014-06-13,Spain,Netherlands,1.0,5.0,False,FIFA World Cup,Salvador,Brazil,True,Netherlands,,Spain
2014,2014-06-14,Colombia,Greece,3.0,0.0,False,FIFA World Cup,Belo Horizonte,Brazil,True,Colombia,,Greece
2014,2014-06-14,England,Italy,1.0,2.0,False,FIFA World Cup,Manaus,Brazil,True,Italy,,England
2014,2014-06-14,Ivory Coast,Japan,2.0,1.0,False,FIFA World Cup,Recife,Brazil,True,Ivory Coast,,Japan
2014,2014-06-14,Uruguay,Costa Rica,1.0,3.0,False,FIFA World Cup,Fortaleza,Brazil,True,Costa Rica,,Uruguay
2014,2014-06-15,Argentina,Bosnia and Herzegovina,2.0,1.0,False,FIFA World Cup,Rio de Janeiro,Brazil,True,Argentina,,Bosnia and Herzegovina
2014,2014-06-15,France,Honduras,3.0,0.0,False,FIFA World Cup,Porto Alegre,Brazil,True,France,,Honduras
2014,2014-06-15,Switzerland,Ecuador,2.0,1.0,False,FIFA World Cup,Brasília,Brazil,True,Switzerland,,Ecuador
2014,2014-06-16,Germany,Portugal,4.0,0.0,False,FIFA World Cup,Salvador,Brazil,True,Germany,,Portugal
2014,2014-06-16,Ghana,United States,1.0,2.0,False,FIFA World Cup,Natal,Brazil,True,United States,,Ghana
2014,2014-06-16,Iran,Nigeria,0.0,0.0,False,FIFA World Cup,Curitiba,Brazil,True,Draw,,Draw
2014,2014-06-17,Belgium,Algeria,2.0,1.0,False,FIFA World Cup,Belo Horizonte,Brazil,True,Belgium,,Algeria
2014,2014-06-17,Brazil,Mexico,0.0,0.0,False,FIFA World Cup,Fortaleza,Brazil,False,Draw,,Draw
2014,2014-06-17,Russia,South Korea,1.0,1.0,False,FIFA World Cup,Cuiabá,Brazil,True,Draw,,Draw
2014,2014-06-18,Australia,Netherlands,2.0,3.0,False,FIFA World Cup,Curitiba,Brazil,True,Netherlands,,Australia
2014,2014-06-18,Cameroon,Croatia,0.0,4.0,False,FIFA World Cup,Manaus,Brazil,True,Croatia,,Cameroon
2014,2014-06-18,Spain,Chile,0.0,2.0,False,FIFA World Cup,Rio de Janeiro,Brazil,True,Chile,,Spain
2014,2014-06-19,Colombia,Ivory Coast,2.0,1.0,False,FIFA World Cup,Brasília,Brazil,True,Colombia,,Ivory Coast
2014,2014-06-19,Japan,Greece,0.0,0.0,False,FIFA World Cup,Natal,Brazil,True,Draw,,Draw
2014,2014-06-19,Uruguay,England,2.0,1.0,False,FIFA World Cup,São Paulo,Brazil,True,Uruguay,,England
2014,2014-06-20,Honduras,Ecuador,1.0,2.0,False,FIFA World Cup,Curitiba,Brazil,True,Ecuador,,Honduras
2014,2014-06-20,Italy,Costa Rica,0.0,1.0,False,FIFA World Cup,Recife,Brazil,True,Costa Rica,,Italy
2014,2014-06-20,Switzerland,France,2.0,5.0,False,FIFA World Cup,Salvador,Brazil,True,France,,Switzerland
2014,2014-06-21,Argentina,Iran,1.0,0.0,False,FIFA World Cup,Belo Horizonte,Brazil,True,Argentina,,Iran
2014,2014-06-21,Germany,Ghana,2.0,2.0,False,FIFA World Cup,Fortaleza,Brazil,True,Draw,,Draw
2014,2014-06-21,Nigeria,Bosnia and Herzegovina,1.0,0.0,False,FIFA World Cup,Cuiabá,Brazil,True,Nigeria,,Bosnia and Herzegovina
2014,2014-06-22,Belgium,Russia,1.0,0.0,False,FIFA World Cup,Rio de Janeiro,Brazil,True,Belgium,,Russia
2014,2014-06-22,South Korea,Algeria,2.0,4.0,False,FIFA World Cup,Porto Alegre,Brazil,True,Algeria,,South Korea
2014,2014-06-22,United States,Portugal,2.0,2.0,False,FIFA World Cup,Manaus,Brazil,True,Draw,,Draw
2014,2014-06-23,Australia,Spain,0.0,3.0,False,FIFA World Cup,Curitiba,Brazil,True,Spain,,Australia
2014,2014-06-23,Brazil,Cameroon,4.0,1.0,False,FIFA World Cup,Brasília,Brazil,False,Brazil,,Cameroon
2014,2014-06-23,Croatia,Mexico,1.0,3.0,False,FIFA World Cup,Recife,Brazil,True,Mexico,,Croatia
2014,2014-06-23,Netherlands,Chile,2.0,0.0,False,FIFA World Cup,São Paulo,Brazil,True,Netherlands,,Chile
2014,2014-06-24,Costa Rica,England,0.0,0.0,False,FIFA World Cup,Belo Horizonte,Brazil,True,Draw,,Draw
2014,2014-06-24,Greece,Ivory Coast,2.0,1.0,False,FIFA World Cup,Fortaleza,Brazil,True,Greece,,Ivory Coast
2014,2014-06-24,Italy,Uruguay,0.0,1.0,False,FIFA World Cup,Natal,Brazil,True,Uruguay,,Italy
2014,2014-06-24,Japan,Colombia,1.0,4.0,False,FIFA World Cup,Cuiabá,Brazil,True,Colombia,,Japan
2014,2014-06-25,Bosnia and Herzegovina,Iran,3.0,1.0,False,FIFA World Cup,Salvador,Brazil,True,Bosnia and Herzegovina,,Iran
2014,2014-06-25,Ecuador,France,0.0,0.0,False,FIFA World Cup,Rio de Janeiro,Brazil,True,Draw,,Draw
2014,2014-06-25,Honduras,Switzerland,0.0,3.0,False,FIFA World Cup,Manaus,Brazil,True,Switzerland,,Honduras
2014,2014-06-25,Nigeria,Argentina,2.0,3.0,False,FIFA World Cup,Porto Alegre,Brazil,True,Argentina,,Nigeria
2014,2014-06-26,Algeria,Russia,1.0,1.0,False,FIFA World Cup,Curitiba,Brazil,True,Draw,,Draw
2014,2014-06-26,South Korea,Belgium,0.0,1.0,False,FIFA World Cup,São Paulo,Brazil,True,Belgium,,South Korea
2014,2014-06-26,Portugal,Ghana,2.0,1.0,False,FIFA World Cup,Brasília,Brazil,True,Portugal,,Ghana
2014,2014-06-26,United States,Germany,0.0,1.0,False,FIFA World Cup,Recife,Brazil,True,Germany,,United States
2014,2014-06-28,Brazil,Chile,1.0,1.0,True,FIFA World Cup,Belo Horizonte,Brazil,False,Brazil,Brazil,Chile
2014,2014-06-28,Colombia,Uruguay,2.0,0.0,False,FIFA World Cup,Rio de Janeiro,Brazil,True,Colombia,,Uruguay
2014,2014-06-29,Costa Rica,Greece,1.0,1.0,True,FIFA World Cup,Recife,Brazil,True,Costa Rica,Costa Rica,Greece
2014,2014-06-29,Netherlands,Mexico,2.0,1.0,False,FIFA World Cup,Fortaleza,Brazil,True,Netherlands,,Mexico
2014,2014-06-30,France,Nigeria,2.0,0.0,False,FIFA World Cup,Brasília,Brazil,True,France,,Nigeria
2014,2014-06-30,Germany,Algeria,2.0,1.0,False,FIFA World Cup,Porto Alegre,Brazil,True,Germany,,Algeria
2014,2014-07-01,Argentina,Switzerland,1.0,0.0,False,FIFA World Cup,São Paulo,Brazil,True,Argentina,,Switzerland
2014,2014-07-01,Belgium,United States,2.0,1.0,False,FIFA World Cup,Salvador,Brazil,True,Belgium,,United States
2014,2014-07-04,Brazil,Colombia,2.0,1.0,False,FIFA World Cup,Fortaleza,Brazil,False,Brazil,,Colombia
2014,2014-07-04,France,Germany,0.0,1.0,False,FIFA World Cup,Rio de Janeiro,Brazil,True,Germany,,France
2014,2014-07-05,Argentina,Belgium,1.0,0.0,False,FIFA World Cup,Brasília,Brazil,True,Argentina,,Belgium
2014,2014-07-05,Netherlands,Costa Rica,0.0,0.0,True,FIFA World Cup,Salvador,Brazil,True,Netherlands,Costa Rica,Costa Rica
2014,2014-07-08,Brazil,Germany,1.0,7.0,False,FIFA World Cup,Belo Horizonte,Brazil,False,Germany,,Brazil
2014,2014-07-09,Netherlands,Argentina,0.0,0.0,True,FIFA World Cup,São Paulo,Brazil,True,Argentina,Netherlands,Netherlands
2014,2014-07-12,Brazil,Netherlands,0.0,3.0,False,FIFA World Cup,Brasília,Brazil,False,Netherlands,,Brazil
2014,2014-07-13,Germany,Argentina,1.0,0.0,False,FIFA World Cup,Rio de Janeiro,Brazil,True,Germany,,Argentina
2018,2018-06-14,Russia,Saudi Arabia,5.0,0.0,False,FIFA World Cup,Moscow,Russia,False,Russia,,Saudi Arabia
2018,2018-06-15,Egypt,Uruguay,0.0,1.0,False,FIFA World Cup,Ekaterinburg,Russia,True,Uruguay,,Egypt
2018,2018-06-15,Morocco,Iran,0.0,1.0,False,FIFA World Cup,Saint Petersburg,Russia,True,Iran,,Morocco
2018,2018-06-15,Portugal,Spain,3.0,3.0,False,FIFA World Cup,Sochi,Russia,True,Draw,,Draw
2018,2018-06-16,France,Australia,2.0,1.0,False,FIFA World Cup,Kazan,Russia,True,France,,Australia
2018,2018-06-16,Argentina,Iceland,1.0,1.0,False,FIFA World Cup,Moscow,Russia,True,Draw,,Draw
2018,2018-06-16,Peru,Denmark,0.0,1.0,False,FIFA World Cup,Saransk,Russia,True,Denmark,,Peru
2018,2018-06-16,Croatia,Nigeria,2.0,0.0,False,FIFA World Cup,Kaliningrad,Russia,True,Croatia,,Nigeria
2018,2018-06-17,Costa Rica,Serbia,0.0,1.0,False,FIFA World Cup,Samara,Russia,True,Serbia,,Costa Rica
2018,2018-06-17,Germany,Mexico,0.0,1.0,False,FIFA World Cup,Moscow,Russia,True,Mexico,,Germany
2018,2018-06-17,Brazil,Switzerland,1.0,1.0,False,FIFA World Cup,Rostov-on-Don,Russia,True,Draw,,Draw
2018,2018-06-18,Sweden,South Korea,1.0,0.0,False,FIFA World Cup,Nizhny Novgorod,Russia,True,Sweden,,South Korea
2018,2018-06-18,Belgium,Panama,3.0,0.0,False,FIFA World Cup,Sochi,Russia,True,Belgium,,Panama
2018,2018-06-18,Tunisia,England,1.0,2.0,False,FIFA World Cup,Volgograd,Russia,True,England,,Tunisia
2018,2018-06-19,Colombia,Japan,1.0,2.0,False,FIFA World Cup,Saransk,Russia,True,Japan,,Colombia
2018,2018-06-19,Poland,Senegal,1.0,2.0,False,FIFA World Cup,Moscow,Russia,True,Senegal,,Poland
2018,2018-06-19,Russia,Egypt,3.0,1.0,False,FIFA World Cup,Saint Petersburg,Russia,False,Russia,,Egypt
2018,2018-06-20,Portugal,Morocco,1.0,0.0,False,FIFA World Cup,Moscow,Russia,True,Portugal,,Morocco
2018,2018-06-20,Uruguay,Saudi Arabia,1.0,0.0,False,FIFA World Cup,Rostov-on-Don,Russia,True,Uruguay,,Saudi Arabia
2018,2018-06-20,Iran,Spain,0.0,1.0,False,FIFA World Cup,Kazan,Russia,True,Spain,,Iran
2018,2018-06-21,Denmark,Australia,1.0,1.0,False,FIFA World Cup,Samara,Russia,True,Draw,,Draw
2018,2018-06-21,France,Peru,1.0,0.0,False,FIFA World Cup,Ekaterinburg,Russia,True,France,,Peru
2018,2018-06-21,Argentina,Croatia,0.0,3.0,False,FIFA World Cup,Nizhny Novgorod,Russia,True,Croatia,,Argentina
2018,2018-06-22,Brazil,Costa Rica,2.0,0.0,False,FIFA World Cup,Saint Petersburg,Russia,True,Brazil,,Costa Rica
2018,2018-06-22,Nigeria,Iceland,2.0,0.0,False,FIFA World Cup,Volgograd,Russia,True,Nigeria,,Iceland
2018,2018-06-22,Serbia,Switzerland,1.0,2.0,False,FIFA World Cup,Kaliningrad,Russia,True,Switzerland,,Serbia
2018,2018-06-23,Belgium,Tunisia,5.0,2.0,False,FIFA World Cup,Moscow,Russia,True,Belgium,,Tunisia
2018,2018-06-23,South Korea,Mexico,1.0,2.0,False,FIFA World Cup,Rostov-on-Don,Russia,True,Mexico,,South Korea
2018,2018-06-23,Germany,Sweden,2.0,1.0,False,FIFA World Cup,Sochi,Russia,True,Germany,,Sweden
2018,2018-06-24,England,Panama,6.0,1.0,False,FIFA World Cup,Nizhny Novgorod,Russia,True,England,,Panama
2018,2018-06-24,Japan,Senegal,2.0,2.0,False,FIFA World Cup,Ekaterinburg,Russia,True,Draw,,Draw
2018,2018-06-24,Poland,Colombia,0.0,3.0,False,FIFA World Cup,Kazan,Russia,True,Colombia,,Poland
2018,2018-06-25,Russia,Uruguay,0.0,3.0,False,FIFA World Cup,Samara,Russia,False,Uruguay,,Russia
2018,2018-06-25,Saudi Arabia,Egypt,2.0,1.0,False,FIFA World Cup,Volgograd,Russia,True,Saudi Arabia,,Egypt
2018,2018-06-25,Spain,Morocco,2.0,2.0,False,FIFA World Cup,Kaliningrad,Russia,True,Draw,,Draw
2018,2018-06-25,Iran,Portugal,1.0,1.0,False,FIFA World Cup,Saransk,Russia,True,Draw,,Draw
2018,2018-06-26,Australia,Peru,0.0,2.0,False,FIFA World Cup,Sochi,Russia,True,Peru,,Australia
2018,2018-06-26,Denmark,France,0.0,0.0,False,FIFA World Cup,Moscow,Russia,True,Draw,,Draw
2018,2018-06-26,Nigeria,Argentina,1.0,2.0,False,FIFA World Cup,Saint Petersburg,Russia,True,Argentina,,Nigeria
2018,2018-06-26,Iceland,Croatia,1.0,2.0,False,FIFA World Cup,Rostov-on-Don,Russia,True,Croatia,,Iceland
2018,2018-06-27,South Korea,Germany,2.0,0.0,False,FIFA World Cup,Kazan,Russia,True,South Korea,,Germany
2018,2018-06-27,Mexico,Sweden,0.0,3.0,False,FIFA World Cup,Ekaterinburg,Russia,True,Sweden,,Mexico
2018,2018-06-27,Serbia,Brazil,0.0,2.0,False,FIFA World Cup,Moscow,Russia,True,Brazil,,Serbia
2018,2018-06-27,Switzerland,Costa Rica,2.0,2.0,False,FIFA World Cup,Nizhny Novgorod,Russia,True,Draw,,Draw
2018,2018-06-28,Japan,Poland,0.0,1.0,False,FIFA World Cup,Volgograd,Russia,True,Poland,,Japan
2018,2018-06-28,Senegal,Colombia,0.0,1.0,False,FIFA World Cup,Samara,Russia,True,Colombia,,Senegal
2018,2018-06-28,Panama,Tunisia,1.0,2.0,False,FIFA World Cup,Saransk,Russia,True,Tunisia,,Panama
2018,2018-06-28,England,Belgium,0.0,1.0,False,FIFA World Cup,Kaliningrad,Russia,True,Belgium,,England
2018,2018-06-30,France,Argentina,4.0,3.0,False,FIFA World Cup,Kazan,Russia,True,France,,Argentina
2018,2018-06-30,Uruguay,Portugal,2.0,1.0,False,FIFA World Cup,Sochi,Russia,True,Uruguay,,Portugal
2018,2018-07-01,Russia,Spain,1.0,1.0,True,FIFA World Cup,Moscow,Russia,False,Russia,Spain,Spain
2018,2018-07-01,Croatia,Denmark,1.0,1.0,True,FIFA World Cup,Nizhny Novgorod,Russia,True,Croatia,Denmark,Denmark
2018,2018-07-02,Brazil,Mexico,2.0,0.0,False,FIFA World Cup,Samara,Russia,True,Brazil,,Mexico
2018,2018-07-02,Belgium,Japan,3.0,2.0,False,FIFA World Cup,Rostov-on-Don,Russia,True,Belgium,,Japan
2018,2018-07-03,Sweden,Switzerland,1.0,0.0,False,FIFA World Cup,Saint Petersburg,Russia,True,Sweden,,Switzerland
2018,2018-07-03,Colombia,England,1.0,1.0,True,FIFA World Cup,Moscow,Russia,True,England,Colombia,Colombia
2018,2018-07-06,Uruguay,France,0.0,2.0,False,FIFA World Cup,Nizhny Novgorod,Russia,True,France,,Uruguay
2018,2018-07-06,Brazil,Belgium,1.0,2.0,False,FIFA World Cup,Kazan,Russia,True,Belgium,,Brazil
2018,2018-07-07,Sweden,England,0.0,2.0,False,FIFA World Cup,Samara,Russia,True,England,,Sweden
2018,2018-07-07,Russia,Croatia,2.0,2.0,True,FIFA World Cup,Sochi,Russia,False,Croatia,Russia,Russia
2018,2018-07-10,France,Belgium,1.0,0.0,False,FIFA World Cup,Saint Petersburg,Russia,True,France,,Belgium
2018,2018-07-11,Croatia,England,2.0,1.0,False,FIFA World Cup,Moscow,Russia,True,Croatia,,England
2018,2018-07-14,Belgium,England,2.0,0.0,False,FIFA World Cup,Saint Petersburg,Russia,True,Belgium,,England
2018,2018-07-15,France,Croatia,4.0,2.0,False,FIFA World Cup,Moscow,Russia,True,France,,Croatia
2022,2022-11-20,Qatar,Ecuador,0.0,2.0,False,FIFA World Cup,Al Khor,Qatar,False,Ecuador,,Qatar
2022,2022-11-21,Senegal,Netherlands,0.0,2.0,False,FIFA World Cup,Doha,Qatar,True,Netherlands,,Senegal
2022,2022-11-21,England,Iran,6.0,2.0,False,FIFA World Cup,Al Rayyan,Qatar,True,England,,Iran
2022,2022-11-21,United States,Wales,1.0,1.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Draw,,Draw
2022,2022-11-22,Argentina,Saudi Arabia,1.0,2.0,False,FIFA World Cup,Lusail,Qatar,True,Saudi Arabia,,Argentina
2022,2022-11-22,Mexico,Poland,0.0,0.0,False,FIFA World Cup,Doha,Qatar,True,Draw,,Draw
2022,2022-11-22,Denmark,Tunisia,0.0,0.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Draw,,Draw
2022,2022-11-22,France,Australia,4.0,1.0,False,FIFA World Cup,Al Wakrah,Qatar,True,France,,Australia
2022,2022-11-23,Germany,Japan,1.0,2.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Japan,,Germany
2022,2022-11-23,Spain,Costa Rica,7.0,0.0,False,FIFA World Cup,Doha,Qatar,True,Spain,,Costa Rica
2022,2022-11-23,Morocco,Croatia,0.0,0.0,False,FIFA World Cup,Al Khor,Qatar,True,Draw,,Draw
2022,2022-11-23,Belgium,Canada,1.0,0.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Belgium,,Canada
2022,2022-11-24,Switzerland,Cameroon,1.0,0.0,False,FIFA World Cup,Al Wakrah,Qatar,True,Switzerland,,Cameroon
2022,2022-11-24,Brazil,Serbia,2.0,0.0,False,FIFA World Cup,Lusail,Qatar,True,Brazil,,Serbia
2022,2022-11-24,Uruguay,South Korea,0.0,0.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Draw,,Draw
2022,2022-11-24,Portugal,Ghana,3.0,2.0,False,FIFA World Cup,Doha,Qatar,True,Portugal,,Ghana
2022,2022-11-25,Qatar,Senegal,1.0,3.0,False,FIFA World Cup,Doha,Qatar,False,Senegal,,Qatar
2022,2022-11-25,Netherlands,Ecuador,1.0,1.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Draw,,Draw
2022,2022-11-25,Wales,Iran,0.0,2.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Iran,,Wales
2022,2022-11-25,England,United States,0.0,0.0,False,FIFA World Cup,Al Khor,Qatar,True,Draw,,Draw
2022,2022-11-26,Poland,Saudi Arabia,2.0,0.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Poland,,Saudi Arabia
2022,2022-11-26,Argentina,Mexico,2.0,0.0,False,FIFA World Cup,Lusail,Qatar,True,Argentina,,Mexico
2022,2022-11-26,Tunisia,Australia,0.0,1.0,False,FIFA World Cup,Al Wakrah,Qatar,True,Australia,,Tunisia
2022,2022-11-26,France,Denmark,2.0,1.0,False,FIFA World Cup,Doha,Qatar,True,France,,Denmark
2022,2022-11-27,Japan,Costa Rica,0.0,1.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Costa Rica,,Japan
2022,2022-11-27,Spain,Germany,1.0,1.0,False,FIFA World Cup,Al Khor,Qatar,True,Draw,,Draw
2022,2022-11-27,Belgium,Morocco,0.0,2.0,False,FIFA World Cup,Doha,Qatar,True,Morocco,,Belgium
2022,2022-11-27,Croatia,Canada,4.0,1.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Croatia,,Canada
2022,2022-11-28,Cameroon,Serbia,3.0,3.0,False,FIFA World Cup,Al Wakrah,Qatar,True,Draw,,Draw
2022,2022-11-28,Brazil,Switzerland,1.0,0.0,False,FIFA World Cup,Doha,Qatar,True,Brazil,,Switzerland
2022,2022-11-28,South Korea,Ghana,2.0,3.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Ghana,,South Korea
2022,2022-11-28,Portugal,Uruguay,2.0,0.0,False,FIFA World Cup,Lusail,Qatar,True,Portugal,,Uruguay
2022,2022-11-29,Ecuador,Senegal,1.0,2.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Senegal,,Ecuador
2022,2022-11-29,Qatar,Netherlands,0.0,2.0,False,FIFA World Cup,Al Khor,Qatar,False,Netherlands,,Qatar
2022,2022-11-29,Wales,England,0.0,3.0,False,FIFA World Cup,Al Rayyan,Qatar,True,England,,Wales
2022,2022-11-29,Iran,United States,0.0,1.0,False,FIFA World Cup,Doha,Qatar,True,United States,,Iran
2022,2022-11-30,Poland,Argentina,0.0,2.0,False,FIFA World Cup,Doha,Qatar,True,Argentina,,Poland
2022,2022-11-30,Saudi Arabia,Mexico,1.0,2.0,False,FIFA World Cup,Lusail,Qatar,True,Mexico,,Saudi Arabia
2022,2022-11-30,Australia,Denmark,1.0,0.0,False,FIFA World Cup,Al Wakrah,Qatar,True,Australia,,Denmark
2022,2022-11-30,Tunisia,France,1.0,0.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Tunisia,,France
2022,2022-12-01,Japan,Spain,2.0,1.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Japan,,Spain
2022,2022-12-01,Costa Rica,Germany,2.0,4.0,False,FIFA World Cup,Al Khor,Qatar,True,Germany,,Costa Rica
2022,2022-12-01,Croatia,Belgium,0.0,0.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Draw,,Draw
2022,2022-12-01,Canada,Morocco,1.0,2.0,False,FIFA World Cup,Doha,Qatar,True,Morocco,,Canada
2022,2022-12-02,Serbia,Switzerland,2.0,3.0,False,FIFA World Cup,Doha,Qatar,True,Switzerland,,Serbia
2022,2022-12-02,Cameroon,Brazil,1.0,0.0,False,FIFA World Cup,Lusail,Qatar,True,Cameroon,,Brazil
2022,2022-12-02,Ghana,Uruguay,0.0,2.0,False,FIFA World Cup,Al Wakrah,Qatar,True,Uruguay,,Ghana
2022,2022-12-02,South Korea,Portugal,2.0,1.0,False,FIFA World Cup,Al Rayyan,Qatar,True,South Korea,,Portugal
2022,2022-12-03,Netherlands,United States,3.0,1.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Netherlands,,United States
2022,2022-12-03,Argentina,Australia,2.0,1.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Argentina,,Australia
2022,2022-12-04,France,Poland,3.0,1.0,False,FIFA World Cup,Doha,Qatar,True,France,,Poland
2022,2022-12-04,England,Senegal,3.0,0.0,False,FIFA World Cup,Al Khor,Qatar,True,England,,Senegal
2022,2022-12-05,Japan,Croatia,1.0,1.0,True,FIFA World Cup,Al Wakrah,Qatar,True,Croatia,Japan,Japan
2022,2022-12-05,Brazil,South Korea,4.0,1.0,False,FIFA World Cup,Doha,Qatar,True,Brazil,,South Korea
2022,2022-12-06,Morocco,Spain,0.0,0.0,True,FIFA World Cup,Al Rayyan,Qatar,True,Morocco,Morocco,Spain
2022,2022-12-06,Portugal,Switzerland,6.0,1.0,False,FIFA World Cup,Lusail,Qatar,True,Portugal,,Switzerland
2022,2022-12-09,Croatia,Brazil,1.0,1.0,True,FIFA World Cup,Al Rayyan,Qatar,True,Croatia,Croatia,Brazil
2022,2022-12-09,Netherlands,Argentina,2.0,2.0,True,FIFA World Cup,Lusail,Qatar,True,Argentina,Netherlands,Netherlands
2022,2022-12-10,Morocco,Portugal,1.0,0.0,False,FIFA World Cup,Doha,Qatar,True,Morocco,,Portugal
2022,2022-12-10,England,France,1.0,2.0,False,FIFA World Cup,Al Khor,Qatar,True,France,,England
2022,2022-12-13,Argentina,Croatia,3.0,0.0,False,FIFA World Cup,Lusail,Qatar,True,Argentina,,Croatia
2022,2022-12-14,France,Morocco,2.0,0.0,False,FIFA World Cup,Al Khor,Qatar,True,France,,Morocco
2022,2022-12-17,Croatia,Morocco,2.0,1.0,False,FIFA World Cup,Al Rayyan,Qatar,True,Croatia,,Morocco
2022,2022-12-18,Argentina,France,3.0,3.0,True,FIFA World Cup,Lusail,Qatar,True,Argentina,France,France
